timestamp,idx,n_total,method,aggregation,score,param.dim,param.attr_mode,param.weights_vec,raw.params
"2025-09-29 15:56:31,428",243,528,fastrp,set2set,0.6483,256,none,"[0,0,0,0,1,1,1,1,1,1]","{'attr_mode': 'none', 'dim': 256, 'weights': [0, 0, 0, 0, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 15:56:51,481",244,528,fastrp,mil_attention,0.6275,256,none,"[0,0,0,0,1,1,1,1,1,1]","{'attr_mode': 'none', 'dim': 256, 'weights': [0, 0, 0, 0, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 15:57:12,243",245,528,fastrp,mean_pool,0.6099,256,none,"[0,0,0,0,0,1,1,1,1,1]","{'attr_mode': 'none', 'dim': 256, 'weights': [0, 0, 0, 0, 0, 1, 1, 1, 1, 1]}"
"2025-09-29 15:57:32,767",246,528,fastrp,global_attention,0.6008,256,none,"[0,0,0,0,0,1,1,1,1,1]","{'attr_mode': 'none', 'dim': 256, 'weights': [0, 0, 0, 0, 0, 1, 1, 1, 1, 1]}"
"2025-09-29 15:57:53,389",247,528,fastrp,set2set,0.5708,256,none,"[0,0,0,0,0,1,1,1,1,1]","{'attr_mode': 'none', 'dim': 256, 'weights': [0, 0, 0, 0, 0, 1, 1, 1, 1, 1]}"
"2025-09-29 15:58:13,475",248,528,fastrp,mil_attention,0.6099,256,none,"[0,0,0,0,0,1,1,1,1,1]","{'attr_mode': 'none', 'dim': 256, 'weights': [0, 0, 0, 0, 0, 1, 1, 1, 1, 1]}"
"2025-09-29 15:58:34,224",249,528,fastrp,mean_pool,0.6095,256,none,"[0,0,0,0,0,0,1,1,1,1]","{'attr_mode': 'none', 'dim': 256, 'weights': [0, 0, 0, 0, 0, 0, 1, 1, 1, 1]}"
"2025-09-29 15:58:54,828",250,528,fastrp,global_attention,0.6026,256,none,"[0,0,0,0,0,0,1,1,1,1]","{'attr_mode': 'none', 'dim': 256, 'weights': [0, 0, 0, 0, 0, 0, 1, 1, 1, 1]}"
"2025-09-29 15:59:14,979",251,528,fastrp,set2set,0.532,256,none,"[0,0,0,0,0,0,1,1,1,1]","{'attr_mode': 'none', 'dim': 256, 'weights': [0, 0, 0, 0, 0, 0, 1, 1, 1, 1]}"
"2025-09-29 15:59:35,548",252,528,fastrp,mil_attention,0.6195,256,none,"[0,0,0,0,0,0,1,1,1,1]","{'attr_mode': 'none', 'dim': 256, 'weights': [0, 0, 0, 0, 0, 0, 1, 1, 1, 1]}"
"2025-09-29 15:59:56,635",253,528,fastrp,mean_pool,0.6092,256,none,"[0,0,0,0,0,0,0,1,1,1]","{'attr_mode': 'none', 'dim': 256, 'weights': [0, 0, 0, 0, 0, 0, 0, 1, 1, 1]}"
"2025-09-29 16:00:16,679",254,528,fastrp,global_attention,0.5892,256,none,"[0,0,0,0,0,0,0,1,1,1]","{'attr_mode': 'none', 'dim': 256, 'weights': [0, 0, 0, 0, 0, 0, 0, 1, 1, 1]}"
"2025-09-29 16:00:37,249",255,528,fastrp,set2set,0.5042,256,none,"[0,0,0,0,0,0,0,1,1,1]","{'attr_mode': 'none', 'dim': 256, 'weights': [0, 0, 0, 0, 0, 0, 0, 1, 1, 1]}"
"2025-09-29 16:00:57,556",256,528,fastrp,mil_attention,0.63,256,none,"[0,0,0,0,0,0,0,1,1,1]","{'attr_mode': 'none', 'dim': 256, 'weights': [0, 0, 0, 0, 0, 0, 0, 1, 1, 1]}"
"2025-09-29 16:01:19,025",257,528,fastrp,mean_pool,0.6099,256,none,"[0,0,0,0,0,0,0,0,1,1]","{'attr_mode': 'none', 'dim': 256, 'weights': [0, 0, 0, 0, 0, 0, 0, 0, 1, 1]}"
"2025-09-29 16:01:39,179",258,528,fastrp,global_attention,0.6066,256,none,"[0,0,0,0,0,0,0,0,1,1]","{'attr_mode': 'none', 'dim': 256, 'weights': [0, 0, 0, 0, 0, 0, 0, 0, 1, 1]}"
"2025-09-29 16:01:59,691",259,528,fastrp,set2set,0.5437,256,none,"[0,0,0,0,0,0,0,0,1,1]","{'attr_mode': 'none', 'dim': 256, 'weights': [0, 0, 0, 0, 0, 0, 0, 0, 1, 1]}"
"2025-09-29 16:02:19,771",260,528,fastrp,mil_attention,0.5774,256,none,"[0,0,0,0,0,0,0,0,1,1]","{'attr_mode': 'none', 'dim': 256, 'weights': [0, 0, 0, 0, 0, 0, 0, 0, 1, 1]}"
"2025-09-29 16:02:41,210",261,528,fastrp,mean_pool,0.6097,256,none,"[0,0,0,0,0,0,0,0,0,1]","{'attr_mode': 'none', 'dim': 256, 'weights': [0, 0, 0, 0, 0, 0, 0, 0, 0, 1]}"
"2025-09-29 16:03:01,889",262,528,fastrp,global_attention,0.5994,256,none,"[0,0,0,0,0,0,0,0,0,1]","{'attr_mode': 'none', 'dim': 256, 'weights': [0, 0, 0, 0, 0, 0, 0, 0, 0, 1]}"
"2025-09-29 16:03:22,136",263,528,fastrp,set2set,0.5805,256,none,"[0,0,0,0,0,0,0,0,0,1]","{'attr_mode': 'none', 'dim': 256, 'weights': [0, 0, 0, 0, 0, 0, 0, 0, 0, 1]}"
"2025-09-29 16:03:42,250",264,528,fastrp,mil_attention,0.5983,256,none,"[0,0,0,0,0,0,0,0,0,1]","{'attr_mode': 'none', 'dim': 256, 'weights': [0, 0, 0, 0, 0, 0, 0, 0, 0, 1]}"
"2025-09-29 16:04:10,632",269,528,fastrp,mean_pool,0.4766,64,concat,"[1,1,1,1,1,1,1,1,1,1]","{'attr_mode': 'concat', 'dim': 64, 'weights': [1, 1, 1, 1, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 16:04:19,585",270,528,fastrp,global_attention,0.4849,64,concat,"[1,1,1,1,1,1,1,1,1,1]","{'attr_mode': 'concat', 'dim': 64, 'weights': [1, 1, 1, 1, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 16:04:28,080",271,528,fastrp,set2set,0.4684,64,concat,"[1,1,1,1,1,1,1,1,1,1]","{'attr_mode': 'concat', 'dim': 64, 'weights': [1, 1, 1, 1, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 16:04:37,165",272,528,fastrp,mil_attention,0.4746,64,concat,"[1,1,1,1,1,1,1,1,1,1]","{'attr_mode': 'concat', 'dim': 64, 'weights': [1, 1, 1, 1, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 16:04:46,420",273,528,fastrp,mean_pool,0.4761,64,concat,"[1,2,4,8,16,16,8,4,2,1]","{'attr_mode': 'concat', 'dim': 64, 'weights': [1, 2, 4, 8, 16, 16, 8, 4, 2, 1]}"
"2025-09-29 16:04:54,813",274,528,fastrp,global_attention,0.4921,64,concat,"[1,2,4,8,16,16,8,4,2,1]","{'attr_mode': 'concat', 'dim': 64, 'weights': [1, 2, 4, 8, 16, 16, 8, 4, 2, 1]}"
"2025-09-29 16:05:03,788",275,528,fastrp,set2set,0.4545,64,concat,"[1,2,4,8,16,16,8,4,2,1]","{'attr_mode': 'concat', 'dim': 64, 'weights': [1, 2, 4, 8, 16, 16, 8, 4, 2, 1]}"
"2025-09-29 16:05:12,219",276,528,fastrp,mil_attention,0.4593,64,concat,"[1,2,4,8,16,16,8,4,2,1]","{'attr_mode': 'concat', 'dim': 64, 'weights': [1, 2, 4, 8, 16, 16, 8, 4, 2, 1]}"
"2025-09-29 16:05:22,014",277,528,fastrp,mean_pool,0.4766,64,concat,"[1,2,4,8,16,32,64,128,256,512]","{'attr_mode': 'concat', 'dim': 64, 'weights': [1, 2, 4, 8, 16, 32, 64, 128, 256, 512]}"
"2025-09-29 16:05:30,528",278,528,fastrp,global_attention,0.4841,64,concat,"[1,2,4,8,16,32,64,128,256,512]","{'attr_mode': 'concat', 'dim': 64, 'weights': [1, 2, 4, 8, 16, 32, 64, 128, 256, 512]}"
"2025-09-29 16:05:39,022",279,528,fastrp,set2set,0.4848,64,concat,"[1,2,4,8,16,32,64,128,256,512]","{'attr_mode': 'concat', 'dim': 64, 'weights': [1, 2, 4, 8, 16, 32, 64, 128, 256, 512]}"
"2025-09-29 16:05:47,955",280,528,fastrp,mil_attention,0.4747,64,concat,"[1,2,4,8,16,32,64,128,256,512]","{'attr_mode': 'concat', 'dim': 64, 'weights': [1, 2, 4, 8, 16, 32, 64, 128, 256, 512]}"
"2025-09-29 16:05:57,189",281,528,fastrp,mean_pool,0.4758,64,concat,"[1,1,1,1,1,1,1,1,1,0]","{'attr_mode': 'concat', 'dim': 64, 'weights': [1, 1, 1, 1, 1, 1, 1, 1, 1, 0]}"
"2025-09-29 16:06:05,560",282,528,fastrp,global_attention,0.4897,64,concat,"[1,1,1,1,1,1,1,1,1,0]","{'attr_mode': 'concat', 'dim': 64, 'weights': [1, 1, 1, 1, 1, 1, 1, 1, 1, 0]}"
"2025-09-29 16:06:14,566",283,528,fastrp,set2set,0.5065,64,concat,"[1,1,1,1,1,1,1,1,1,0]","{'attr_mode': 'concat', 'dim': 64, 'weights': [1, 1, 1, 1, 1, 1, 1, 1, 1, 0]}"
"2025-09-29 16:06:23,535",284,528,fastrp,mil_attention,0.483,64,concat,"[1,1,1,1,1,1,1,1,1,0]","{'attr_mode': 'concat', 'dim': 64, 'weights': [1, 1, 1, 1, 1, 1, 1, 1, 1, 0]}"
"2025-09-29 16:06:32,881",285,528,fastrp,mean_pool,0.4762,64,concat,"[1,1,1,1,1,1,1,1,0,0]","{'attr_mode': 'concat', 'dim': 64, 'weights': [1, 1, 1, 1, 1, 1, 1, 1, 0, 0]}"
"2025-09-29 16:06:41,370",286,528,fastrp,global_attention,0.4723,64,concat,"[1,1,1,1,1,1,1,1,0,0]","{'attr_mode': 'concat', 'dim': 64, 'weights': [1, 1, 1, 1, 1, 1, 1, 1, 0, 0]}"
"2025-09-29 16:06:50,351",287,528,fastrp,set2set,0.4241,64,concat,"[1,1,1,1,1,1,1,1,0,0]","{'attr_mode': 'concat', 'dim': 64, 'weights': [1, 1, 1, 1, 1, 1, 1, 1, 0, 0]}"
"2025-09-29 16:06:58,783",288,528,fastrp,mil_attention,0.5098,64,concat,"[1,1,1,1,1,1,1,1,0,0]","{'attr_mode': 'concat', 'dim': 64, 'weights': [1, 1, 1, 1, 1, 1, 1, 1, 0, 0]}"
"2025-09-29 16:07:08,178",289,528,fastrp,mean_pool,0.4768,64,concat,"[1,1,1,1,1,1,1,0,0,0]","{'attr_mode': 'concat', 'dim': 64, 'weights': [1, 1, 1, 1, 1, 1, 1, 0, 0, 0]}"
"2025-09-29 16:07:17,142",290,528,fastrp,global_attention,0.4676,64,concat,"[1,1,1,1,1,1,1,0,0,0]","{'attr_mode': 'concat', 'dim': 64, 'weights': [1, 1, 1, 1, 1, 1, 1, 0, 0, 0]}"
"2025-09-29 16:07:25,665",291,528,fastrp,set2set,0.4544,64,concat,"[1,1,1,1,1,1,1,0,0,0]","{'attr_mode': 'concat', 'dim': 64, 'weights': [1, 1, 1, 1, 1, 1, 1, 0, 0, 0]}"
"2025-09-29 16:07:34,193",292,528,fastrp,mil_attention,0.4595,64,concat,"[1,1,1,1,1,1,1,0,0,0]","{'attr_mode': 'concat', 'dim': 64, 'weights': [1, 1, 1, 1, 1, 1, 1, 0, 0, 0]}"
"2025-09-29 16:07:44,423",293,528,fastrp,mean_pool,0.4758,64,concat,"[1,1,1,1,1,1,0,0,0,0]","{'attr_mode': 'concat', 'dim': 64, 'weights': [1, 1, 1, 1, 1, 1, 0, 0, 0, 0]}"
"2025-09-29 16:07:52,862",294,528,fastrp,global_attention,0.4677,64,concat,"[1,1,1,1,1,1,0,0,0,0]","{'attr_mode': 'concat', 'dim': 64, 'weights': [1, 1, 1, 1, 1, 1, 0, 0, 0, 0]}"
"2025-09-29 16:08:01,285",295,528,fastrp,set2set,0.4493,64,concat,"[1,1,1,1,1,1,0,0,0,0]","{'attr_mode': 'concat', 'dim': 64, 'weights': [1, 1, 1, 1, 1, 1, 0, 0, 0, 0]}"
"2025-09-29 16:08:10,246",296,528,fastrp,mil_attention,0.454,64,concat,"[1,1,1,1,1,1,0,0,0,0]","{'attr_mode': 'concat', 'dim': 64, 'weights': [1, 1, 1, 1, 1, 1, 0, 0, 0, 0]}"
"2025-09-29 16:08:20,052",297,528,fastrp,mean_pool,0.4749,64,concat,"[1,1,1,1,1,0,0,0,0,0]","{'attr_mode': 'concat', 'dim': 64, 'weights': [1, 1, 1, 1, 1, 0, 0, 0, 0, 0]}"
"2025-09-29 16:08:28,561",298,528,fastrp,global_attention,0.4969,64,concat,"[1,1,1,1,1,0,0,0,0,0]","{'attr_mode': 'concat', 'dim': 64, 'weights': [1, 1, 1, 1, 1, 0, 0, 0, 0, 0]}"
"2025-09-29 16:08:37,069",299,528,fastrp,set2set,0.4929,64,concat,"[1,1,1,1,1,0,0,0,0,0]","{'attr_mode': 'concat', 'dim': 64, 'weights': [1, 1, 1, 1, 1, 0, 0, 0, 0, 0]}"
"2025-09-29 16:08:46,013",300,528,fastrp,mil_attention,0.4651,64,concat,"[1,1,1,1,1,0,0,0,0,0]","{'attr_mode': 'concat', 'dim': 64, 'weights': [1, 1, 1, 1, 1, 0, 0, 0, 0, 0]}"
"2025-09-29 16:08:55,274",301,528,fastrp,mean_pool,0.4737,64,concat,"[1,1,1,1,0,0,0,0,0,0]","{'attr_mode': 'concat', 'dim': 64, 'weights': [1, 1, 1, 1, 0, 0, 0, 0, 0, 0]}"
"2025-09-29 16:09:03,824",302,528,fastrp,global_attention,0.4589,64,concat,"[1,1,1,1,0,0,0,0,0,0]","{'attr_mode': 'concat', 'dim': 64, 'weights': [1, 1, 1, 1, 0, 0, 0, 0, 0, 0]}"
"2025-09-29 16:09:12,851",303,528,fastrp,set2set,0.4705,64,concat,"[1,1,1,1,0,0,0,0,0,0]","{'attr_mode': 'concat', 'dim': 64, 'weights': [1, 1, 1, 1, 0, 0, 0, 0, 0, 0]}"
"2025-09-29 16:09:21,281",304,528,fastrp,mil_attention,0.4823,64,concat,"[1,1,1,1,0,0,0,0,0,0]","{'attr_mode': 'concat', 'dim': 64, 'weights': [1, 1, 1, 1, 0, 0, 0, 0, 0, 0]}"
"2025-09-29 16:09:30,543",305,528,fastrp,mean_pool,0.4744,64,concat,"[1,1,1,0,0,0,0,0,0,0]","{'attr_mode': 'concat', 'dim': 64, 'weights': [1, 1, 1, 0, 0, 0, 0, 0, 0, 0]}"
"2025-09-29 16:09:39,525",306,528,fastrp,global_attention,0.4385,64,concat,"[1,1,1,0,0,0,0,0,0,0]","{'attr_mode': 'concat', 'dim': 64, 'weights': [1, 1, 1, 0, 0, 0, 0, 0, 0, 0]}"
"2025-09-29 16:09:48,085",307,528,fastrp,set2set,0.4684,64,concat,"[1,1,1,0,0,0,0,0,0,0]","{'attr_mode': 'concat', 'dim': 64, 'weights': [1, 1, 1, 0, 0, 0, 0, 0, 0, 0]}"
"2025-09-29 16:09:56,526",308,528,fastrp,mil_attention,0.4532,64,concat,"[1,1,1,0,0,0,0,0,0,0]","{'attr_mode': 'concat', 'dim': 64, 'weights': [1, 1, 1, 0, 0, 0, 0, 0, 0, 0]}"
"2025-09-29 16:10:06,274",309,528,fastrp,mean_pool,0.4739,64,concat,"[1,1,0,0,0,0,0,0,0,0]","{'attr_mode': 'concat', 'dim': 64, 'weights': [1, 1, 0, 0, 0, 0, 0, 0, 0, 0]}"
"2025-09-29 16:10:15,319",310,528,fastrp,global_attention,0.5052,64,concat,"[1,1,0,0,0,0,0,0,0,0]","{'attr_mode': 'concat', 'dim': 64, 'weights': [1, 1, 0, 0, 0, 0, 0, 0, 0, 0]}"
"2025-09-29 16:10:23,902",311,528,fastrp,set2set,0.5517,64,concat,"[1,1,0,0,0,0,0,0,0,0]","{'attr_mode': 'concat', 'dim': 64, 'weights': [1, 1, 0, 0, 0, 0, 0, 0, 0, 0]}"
"2025-09-29 16:10:32,297",312,528,fastrp,mil_attention,0.4632,64,concat,"[1,1,0,0,0,0,0,0,0,0]","{'attr_mode': 'concat', 'dim': 64, 'weights': [1, 1, 0, 0, 0, 0, 0, 0, 0, 0]}"
"2025-09-29 16:10:42,081",313,528,fastrp,mean_pool,0.4793,64,concat,"[1,0,0,0,0,0,0,0,0,0]","{'attr_mode': 'concat', 'dim': 64, 'weights': [1, 0, 0, 0, 0, 0, 0, 0, 0, 0]}"
"2025-09-29 16:10:50,592",314,528,fastrp,global_attention,0.5074,64,concat,"[1,0,0,0,0,0,0,0,0,0]","{'attr_mode': 'concat', 'dim': 64, 'weights': [1, 0, 0, 0, 0, 0, 0, 0, 0, 0]}"
"2025-09-29 16:10:59,102",315,528,fastrp,set2set,0.4619,64,concat,"[1,0,0,0,0,0,0,0,0,0]","{'attr_mode': 'concat', 'dim': 64, 'weights': [1, 0, 0, 0, 0, 0, 0, 0, 0, 0]}"
"2025-09-29 16:11:08,047",316,528,fastrp,mil_attention,0.4624,64,concat,"[1,0,0,0,0,0,0,0,0,0]","{'attr_mode': 'concat', 'dim': 64, 'weights': [1, 0, 0, 0, 0, 0, 0, 0, 0, 0]}"
"2025-09-29 16:11:17,380",317,528,fastrp,mean_pool,0.4753,64,concat,"[0,1,1,1,1,1,1,1,1,1]","{'attr_mode': 'concat', 'dim': 64, 'weights': [0, 1, 1, 1, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 16:11:25,985",318,528,fastrp,global_attention,0.4644,64,concat,"[0,1,1,1,1,1,1,1,1,1]","{'attr_mode': 'concat', 'dim': 64, 'weights': [0, 1, 1, 1, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 16:11:34,953",319,528,fastrp,set2set,0.4387,64,concat,"[0,1,1,1,1,1,1,1,1,1]","{'attr_mode': 'concat', 'dim': 64, 'weights': [0, 1, 1, 1, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 16:11:43,410",320,528,fastrp,mil_attention,0.4788,64,concat,"[0,1,1,1,1,1,1,1,1,1]","{'attr_mode': 'concat', 'dim': 64, 'weights': [0, 1, 1, 1, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 16:11:52,667",321,528,fastrp,mean_pool,0.4762,64,concat,"[0,0,1,1,1,1,1,1,1,1]","{'attr_mode': 'concat', 'dim': 64, 'weights': [0, 0, 1, 1, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 16:12:01,698",322,528,fastrp,global_attention,0.4898,64,concat,"[0,0,1,1,1,1,1,1,1,1]","{'attr_mode': 'concat', 'dim': 64, 'weights': [0, 0, 1, 1, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 16:12:10,678",323,528,fastrp,set2set,0.5029,64,concat,"[0,0,1,1,1,1,1,1,1,1]","{'attr_mode': 'concat', 'dim': 64, 'weights': [0, 0, 1, 1, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 16:12:19,152",324,528,fastrp,mil_attention,0.4696,64,concat,"[0,0,1,1,1,1,1,1,1,1]","{'attr_mode': 'concat', 'dim': 64, 'weights': [0, 0, 1, 1, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 16:12:28,469",325,528,fastrp,mean_pool,0.4758,64,concat,"[0,0,0,1,1,1,1,1,1,1]","{'attr_mode': 'concat', 'dim': 64, 'weights': [0, 0, 0, 1, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 16:12:37,480",326,528,fastrp,global_attention,0.4703,64,concat,"[0,0,0,1,1,1,1,1,1,1]","{'attr_mode': 'concat', 'dim': 64, 'weights': [0, 0, 0, 1, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 16:12:45,911",327,528,fastrp,set2set,0.516,64,concat,"[0,0,0,1,1,1,1,1,1,1]","{'attr_mode': 'concat', 'dim': 64, 'weights': [0, 0, 0, 1, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 16:12:54,282",328,528,fastrp,mil_attention,0.4664,64,concat,"[0,0,0,1,1,1,1,1,1,1]","{'attr_mode': 'concat', 'dim': 64, 'weights': [0, 0, 0, 1, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 16:13:04,096",329,528,fastrp,mean_pool,0.4761,64,concat,"[0,0,0,0,1,1,1,1,1,1]","{'attr_mode': 'concat', 'dim': 64, 'weights': [0, 0, 0, 0, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 16:13:12,550",330,528,fastrp,global_attention,0.4858,64,concat,"[0,0,0,0,1,1,1,1,1,1]","{'attr_mode': 'concat', 'dim': 64, 'weights': [0, 0, 0, 0, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 16:13:21,078",331,528,fastrp,set2set,0.4425,64,concat,"[0,0,0,0,1,1,1,1,1,1]","{'attr_mode': 'concat', 'dim': 64, 'weights': [0, 0, 0, 0, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 16:13:30,063",332,528,fastrp,mil_attention,0.4716,64,concat,"[0,0,0,0,1,1,1,1,1,1]","{'attr_mode': 'concat', 'dim': 64, 'weights': [0, 0, 0, 0, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 16:13:39,293",333,528,fastrp,mean_pool,0.477,64,concat,"[0,0,0,0,0,1,1,1,1,1]","{'attr_mode': 'concat', 'dim': 64, 'weights': [0, 0, 0, 0, 0, 1, 1, 1, 1, 1]}"
"2025-09-29 16:13:47,665",334,528,fastrp,global_attention,0.505,64,concat,"[0,0,0,0,0,1,1,1,1,1]","{'attr_mode': 'concat', 'dim': 64, 'weights': [0, 0, 0, 0, 0, 1, 1, 1, 1, 1]}"
"2025-09-29 16:13:57,204",335,528,fastrp,set2set,0.5201,64,concat,"[0,0,0,0,0,1,1,1,1,1]","{'attr_mode': 'concat', 'dim': 64, 'weights': [0, 0, 0, 0, 0, 1, 1, 1, 1, 1]}"
"2025-09-29 16:14:06,167",336,528,fastrp,mil_attention,0.4645,64,concat,"[0,0,0,0,0,1,1,1,1,1]","{'attr_mode': 'concat', 'dim': 64, 'weights': [0, 0, 0, 0, 0, 1, 1, 1, 1, 1]}"
"2025-09-29 16:14:15,437",337,528,fastrp,mean_pool,0.477,64,concat,"[0,0,0,0,0,0,1,1,1,1]","{'attr_mode': 'concat', 'dim': 64, 'weights': [0, 0, 0, 0, 0, 0, 1, 1, 1, 1]}"
"2025-09-29 16:14:23,932",338,528,fastrp,global_attention,0.4792,64,concat,"[0,0,0,0,0,0,1,1,1,1]","{'attr_mode': 'concat', 'dim': 64, 'weights': [0, 0, 0, 0, 0, 0, 1, 1, 1, 1]}"
"2025-09-29 16:14:32,933",339,528,fastrp,set2set,0.5134,64,concat,"[0,0,0,0,0,0,1,1,1,1]","{'attr_mode': 'concat', 'dim': 64, 'weights': [0, 0, 0, 0, 0, 0, 1, 1, 1, 1]}"
"2025-09-29 16:14:41,339",340,528,fastrp,mil_attention,0.4866,64,concat,"[0,0,0,0,0,0,1,1,1,1]","{'attr_mode': 'concat', 'dim': 64, 'weights': [0, 0, 0, 0, 0, 0, 1, 1, 1, 1]}"
"2025-09-29 16:14:50,516",341,528,fastrp,mean_pool,0.4763,64,concat,"[0,0,0,0,0,0,0,1,1,1]","{'attr_mode': 'concat', 'dim': 64, 'weights': [0, 0, 0, 0, 0, 0, 0, 1, 1, 1]}"
"2025-09-29 16:14:59,485",342,528,fastrp,global_attention,0.4728,64,concat,"[0,0,0,0,0,0,0,1,1,1]","{'attr_mode': 'concat', 'dim': 64, 'weights': [0, 0, 0, 0, 0, 0, 0, 1, 1, 1]}"
"2025-09-29 16:15:07,992",343,528,fastrp,set2set,0.4518,64,concat,"[0,0,0,0,0,0,0,1,1,1]","{'attr_mode': 'concat', 'dim': 64, 'weights': [0, 0, 0, 0, 0, 0, 0, 1, 1, 1]}"
"2025-09-29 16:15:16,485",344,528,fastrp,mil_attention,0.444,64,concat,"[0,0,0,0,0,0,0,1,1,1]","{'attr_mode': 'concat', 'dim': 64, 'weights': [0, 0, 0, 0, 0, 0, 0, 1, 1, 1]}"
"2025-09-29 16:15:26,247",345,528,fastrp,mean_pool,0.4767,64,concat,"[0,0,0,0,0,0,0,0,1,1]","{'attr_mode': 'concat', 'dim': 64, 'weights': [0, 0, 0, 0, 0, 0, 0, 0, 1, 1]}"
"2025-09-29 16:15:34,659",346,528,fastrp,global_attention,0.4442,64,concat,"[0,0,0,0,0,0,0,0,1,1]","{'attr_mode': 'concat', 'dim': 64, 'weights': [0, 0, 0, 0, 0, 0, 0, 0, 1, 1]}"
"2025-09-29 16:15:43,122",347,528,fastrp,set2set,0.4766,64,concat,"[0,0,0,0,0,0,0,0,1,1]","{'attr_mode': 'concat', 'dim': 64, 'weights': [0, 0, 0, 0, 0, 0, 0, 0, 1, 1]}"
"2025-09-29 16:15:52,213",348,528,fastrp,mil_attention,0.4868,64,concat,"[0,0,0,0,0,0,0,0,1,1]","{'attr_mode': 'concat', 'dim': 64, 'weights': [0, 0, 0, 0, 0, 0, 0, 0, 1, 1]}"
"2025-09-29 16:16:01,938",349,528,fastrp,mean_pool,0.4769,64,concat,"[0,0,0,0,0,0,0,0,0,1]","{'attr_mode': 'concat', 'dim': 64, 'weights': [0, 0, 0, 0, 0, 0, 0, 0, 0, 1]}"
"2025-09-29 16:16:10,403",350,528,fastrp,global_attention,0.4608,64,concat,"[0,0,0,0,0,0,0,0,0,1]","{'attr_mode': 'concat', 'dim': 64, 'weights': [0, 0, 0, 0, 0, 0, 0, 0, 0, 1]}"
"2025-09-29 16:16:18,920",351,528,fastrp,set2set,0.4335,64,concat,"[0,0,0,0,0,0,0,0,0,1]","{'attr_mode': 'concat', 'dim': 64, 'weights': [0, 0, 0, 0, 0, 0, 0, 0, 0, 1]}"
"2025-09-29 16:16:27,955",352,528,fastrp,mil_attention,0.5019,64,concat,"[0,0,0,0,0,0,0,0,0,1]","{'attr_mode': 'concat', 'dim': 64, 'weights': [0, 0, 0, 0, 0, 0, 0, 0, 0, 1]}"
"2025-09-29 16:17:02,552",357,528,fastrp,mean_pool,0.5204,128,concat,"[1,1,1,1,1,1,1,1,1,1]","{'attr_mode': 'concat', 'dim': 128, 'weights': [1, 1, 1, 1, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 16:17:15,568",358,528,fastrp,global_attention,0.549,128,concat,"[1,1,1,1,1,1,1,1,1,1]","{'attr_mode': 'concat', 'dim': 128, 'weights': [1, 1, 1, 1, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 16:17:28,136",359,528,fastrp,set2set,0.4983,128,concat,"[1,1,1,1,1,1,1,1,1,1]","{'attr_mode': 'concat', 'dim': 128, 'weights': [1, 1, 1, 1, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 16:17:40,637",360,528,fastrp,mil_attention,0.5411,128,concat,"[1,1,1,1,1,1,1,1,1,1]","{'attr_mode': 'concat', 'dim': 128, 'weights': [1, 1, 1, 1, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 16:17:54,547",361,528,fastrp,mean_pool,0.5198,128,concat,"[1,2,4,8,16,16,8,4,2,1]","{'attr_mode': 'concat', 'dim': 128, 'weights': [1, 2, 4, 8, 16, 16, 8, 4, 2, 1]}"
"2025-09-29 16:18:07,028",362,528,fastrp,global_attention,0.5444,128,concat,"[1,2,4,8,16,16,8,4,2,1]","{'attr_mode': 'concat', 'dim': 128, 'weights': [1, 2, 4, 8, 16, 16, 8, 4, 2, 1]}"
"2025-09-29 16:18:20,187",363,528,fastrp,set2set,0.5418,128,concat,"[1,2,4,8,16,16,8,4,2,1]","{'attr_mode': 'concat', 'dim': 128, 'weights': [1, 2, 4, 8, 16, 16, 8, 4, 2, 1]}"
"2025-09-29 16:18:33,144",364,528,fastrp,mil_attention,0.5342,128,concat,"[1,2,4,8,16,16,8,4,2,1]","{'attr_mode': 'concat', 'dim': 128, 'weights': [1, 2, 4, 8, 16, 16, 8, 4, 2, 1]}"
