imageID,moran_I,responder,is_tumor_dominant
Mel56_014,-0.6666435454632385,1,True
Mel56_015,-0.5113059458986009,1,True
Mel56_016,-0.6710367659693,1,True
Mel56_017,-0.5753476337963549,1,True
Mel56_018,-0.5934137210869481,1,True
Mel56_019,-0.47158927484570934,1,True
Mel68_007,0.8221283854962353,0,False
Mel68_008,0.9408758691132119,0,False
Mel68_009,0.8955254111441001,0,False
Mel68_010,0.8343786621263419,0,False
